,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
256071,2008,1,27,7,829.0,805,1449.0,1444,UA,1675,N486UA,260.0,279.0,237.0,5.0,24.0,ORD,SJU,2072,6.0,17.0,0,N,0,,,,,
256074,2008,1,30,3,847.0,805,1527.0,1444,UA,1675,N453UA,280.0,279.0,248.0,43.0,42.0,ORD,SJU,2072,14.0,18.0,0,N,0,0.0,42.0,1.0,0.0,0.0
256077,2008,1,2,3,1558.0,1540,1904.0,1900,UA,1676,N441UA,306.0,320.0,283.0,4.0,18.0,SJU,ORD,2072,5.0,18.0,0,N,0,,,,,
256079,2008,1,4,5,1556.0,1540,1934.0,1900,UA,1676,N478UA,338.0,320.0,304.0,34.0,16.0,SJU,ORD,2072,8.0,26.0,0,N,0,0.0,0.0,20.0,0.0,14.0
256080,2008,1,5,6,1715.0,1651,2057.0,2011,UA,1676,N469UA,342.0,320.0,298.0,46.0,24.0,SJU,ORD,2072,20.0,24.0,0,N,0,0.0,0.0,22.0,0.0,24.0
256081,2008,1,6,7,1555.0,1540,1914.0,1900,UA,1676,N490UA,319.0,320.0,301.0,14.0,15.0,SJU,ORD,2072,4.0,14.0,0,N,0,,,,,
256082,2008,1,7,1,1551.0,1525,1940.0,1906,UA,1676,N446UA,349.0,341.0,306.0,34.0,26.0,SJU,ORD,2072,8.0,35.0,0,N,0,8.0,0.0,8.0,0.0,18.0
256083,2008,1,8,2,1732.0,1525,2104.0,1906,UA,1676,N472UA,332.0,341.0,303.0,118.0,127.0,SJU,ORD,2072,8.0,21.0,0,N,0,118.0,0.0,0.0,0.0,0.0
256085,2008,1,10,4,1651.0,1525,2020.0,1906,UA,1676,N482UA,329.0,341.0,307.0,74.0,86.0,SJU,ORD,2072,8.0,14.0,0,N,0,0.0,0.0,0.0,0.0,74.0
256086,2008,1,11,5,1736.0,1525,2054.0,1906,UA,1676,N459UA,318.0,341.0,296.0,108.0,131.0,SJU,ORD,2072,7.0,15.0,0,N,0,0.0,0.0,0.0,0.0,108.0
256091,2008,1,16,3,1559.0,1525,1908.0,1906,UA,1676,N485UA,309.0,341.0,286.0,2.0,34.0,SJU,ORD,2072,4.0,19.0,0,N,0,,,,,
256092,2008,1,17,4,1542.0,1525,1847.0,1906,UA,1676,N458UA,305.0,341.0,285.0,-19.0,17.0,SJU,ORD,2072,8.0,12.0,0,N,0,,,,,
256093,2008,1,18,5,1531.0,1525,1906.0,1906,UA,1676,N490UA,335.0,341.0,313.0,0.0,6.0,SJU,ORD,2072,8.0,14.0,0,N,0,,,,,
256094,2008,1,19,6,1601.0,1534,1911.0,1915,UA,1676,N460UA,310.0,341.0,288.0,-4.0,27.0,SJU,ORD,2072,8.0,14.0,0,N,0,,,,,
256096,2008,1,21,1,1536.0,1525,1901.0,1906,UA,1676,N487UA,325.0,341.0,298.0,-5.0,11.0,SJU,ORD,2072,12.0,15.0,0,N,0,,,,,
256097,2008,1,22,2,1535.0,1525,1938.0,1906,UA,1676,N440UA,363.0,341.0,337.0,32.0,10.0,SJU,ORD,2072,10.0,16.0,0,N,0,0.0,0.0,23.0,0.0,9.0
256098,2008,1,23,3,1543.0,1525,1910.0,1906,UA,1676,N446UA,327.0,341.0,307.0,4.0,18.0,SJU,ORD,2072,5.0,15.0,0,N,0,,,,,
256100,2008,1,25,5,1534.0,1525,1933.0,1906,UA,1676,N497UA,359.0,341.0,320.0,27.0,9.0,SJU,ORD,2072,7.0,32.0,0,N,0,0.0,0.0,21.0,0.0,6.0
256101,2008,1,26,6,1703.0,1534,2038.0,1915,UA,1676,N470UA,335.0,341.0,306.0,83.0,89.0,SJU,ORD,2072,7.0,22.0,0,N,0,0.0,0.0,0.0,0.0,83.0
256102,2008,1,27,7,1645.0,1533,2031.0,1914,UA,1676,N486UA,346.0,341.0,312.0,77.0,72.0,SJU,ORD,2072,4.0,30.0,0,N,0,67.0,0.0,5.0,0.0,5.0
256105,2008,1,30,3,1616.0,1525,1929.0,1906,UA,1676,N453UA,313.0,341.0,290.0,23.0,51.0,SJU,ORD,2072,8.0,15.0,0,N,0,4.0,0.0,0.0,0.0,19.0
256107,2008,1,1,2,1904.0,1800,151.0,50,UA,1677,N444UA,287.0,290.0,255.0,61.0,64.0,ORD,SJU,2072,11.0,21.0,0,N,0,27.0,0.0,0.0,0.0,34.0
256108,2008,1,2,3,1840.0,1800,103.0,50,UA,1677,N481UA,263.0,290.0,239.0,13.0,40.0,ORD,SJU,2072,10.0,14.0,0,N,0,,,,,
256109,2008,1,3,4,1808.0,1800,111.0,50,UA,1677,N407UA,303.0,290.0,264.0,21.0,8.0,ORD,SJU,2072,13.0,26.0,0,N,0,8.0,0.0,13.0,0.0,0.0
256110,2008,1,4,5,2110.0,1800,357.0,50,UA,1677,N453UA,287.0,290.0,245.0,187.0,190.0,ORD,SJU,2072,13.0,29.0,0,N,0,31.0,0.0,0.0,0.0,156.0
256112,2008,1,6,7,1826.0,1800,58.0,50,UA,1677,N406UA,272.0,290.0,246.0,8.0,26.0,ORD,SJU,2072,7.0,19.0,0,N,0,,,,,
256113,2008,1,7,1,2121.0,1745,352.0,24,UA,1677,N479UA,271.0,279.0,246.0,208.0,216.0,ORD,SJU,2072,6.0,19.0,0,N,0,157.0,0.0,0.0,0.0,51.0
256114,2008,1,12,6,1827.0,1755,108.0,34,UA,1677,N449UA,281.0,279.0,251.0,34.0,32.0,ORD,SJU,2072,14.0,16.0,0,N,0,32.0,0.0,2.0,0.0,0.0
256115,2008,1,19,6,1812.0,1755,102.0,34,UA,1677,N438UA,290.0,279.0,257.0,28.0,17.0,ORD,SJU,2072,13.0,20.0,0,N,0,17.0,0.0,11.0,0.0,0.0
256118,2008,1,8,2,1101.0,1051,1418.0,1422,UA,1678,N485UA,137.0,151.0,120.0,-4.0,10.0,DEN,MSY,1062,3.0,14.0,0,N,0,,,,,
256119,2008,1,9,3,1058.0,1051,1426.0,1422,UA,1678,N493UA,148.0,151.0,128.0,4.0,7.0,DEN,MSY,1062,3.0,17.0,0,N,0,,,,,
256120,2008,1,10,4,1120.0,1051,1451.0,1422,UA,1678,N486UA,151.0,151.0,130.0,29.0,29.0,DEN,MSY,1062,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,29.0
256127,2008,1,17,4,1110.0,1051,1438.0,1422,UA,1678,N446UA,148.0,151.0,129.0,16.0,19.0,DEN,MSY,1062,5.0,14.0,0,N,0,0.0,0.0,0.0,0.0,16.0
256128,2008,1,18,5,1226.0,1051,1551.0,1422,UA,1678,N478UA,145.0,151.0,127.0,89.0,95.0,DEN,MSY,1062,3.0,15.0,0,N,0,70.0,0.0,0.0,0.0,19.0
256129,2008,1,19,6,1142.0,1051,1507.0,1422,UA,1678,N449UA,145.0,151.0,124.0,45.0,51.0,DEN,MSY,1062,6.0,15.0,0,N,0,6.0,0.0,0.0,0.0,39.0
256130,2008,1,20,7,1058.0,1051,1413.0,1422,UA,1678,N475UA,135.0,151.0,122.0,-9.0,7.0,DEN,MSY,1062,2.0,11.0,0,N,0,,,,,
256131,2008,1,21,1,1128.0,1051,1524.0,1422,UA,1678,N459UA,176.0,151.0,124.0,62.0,37.0,DEN,MSY,1062,2.0,50.0,0,N,0,31.0,0.0,25.0,0.0,6.0
256132,2008,1,22,2,1137.0,1051,1441.0,1422,UA,1678,N491UA,124.0,151.0,113.0,19.0,46.0,DEN,MSY,1062,2.0,9.0,0,N,0,17.0,0.0,0.0,0.0,2.0
256134,2008,1,24,4,1101.0,1051,1414.0,1422,UA,1678,N441UA,133.0,151.0,122.0,-8.0,10.0,DEN,MSY,1062,2.0,9.0,0,N,0,,,,,
256135,2008,1,25,5,1057.0,1051,1448.0,1422,UA,1678,N490UA,171.0,151.0,120.0,26.0,6.0,DEN,MSY,1062,2.0,49.0,0,N,0,0.0,0.0,24.0,0.0,2.0
256136,2008,1,26,6,1119.0,1051,1426.0,1422,UA,1678,N444UA,127.0,151.0,110.0,4.0,28.0,DEN,MSY,1062,2.0,15.0,0,N,0,,,,,
256139,2008,1,29,2,1057.0,1051,1422.0,1422,UA,1678,N480UA,145.0,151.0,125.0,0.0,6.0,DEN,MSY,1062,3.0,17.0,0,N,0,,,,,
256140,2008,1,30,3,1150.0,1051,1520.0,1422,UA,1678,N488UA,150.0,151.0,122.0,58.0,59.0,DEN,MSY,1062,3.0,25.0,0,N,0,58.0,0.0,0.0,0.0,0.0
256144,2008,1,3,4,1409.0,1350,1703.0,1655,UA,1688,N408UA,234.0,245.0,211.0,8.0,19.0,SJU,IAD,1571,6.0,17.0,0,N,0,,,,,
256145,2008,1,4,5,1409.0,1350,1658.0,1655,UA,1688,N402UA,229.0,245.0,204.0,3.0,19.0,SJU,IAD,1571,4.0,21.0,0,N,0,,,,,
256149,2008,1,8,2,1402.0,1344,1710.0,1656,UA,1688,N471UA,248.0,252.0,210.0,14.0,18.0,SJU,IAD,1571,6.0,32.0,0,N,0,,,,,
256150,2008,1,9,3,1356.0,1344,1653.0,1656,UA,1688,N471UA,237.0,252.0,213.0,-3.0,12.0,SJU,IAD,1571,4.0,20.0,0,N,0,,,,,
256153,2008,1,12,6,1408.0,1347,1707.0,1659,UA,1688,N407UA,239.0,252.0,205.0,8.0,21.0,SJU,IAD,1571,7.0,27.0,0,N,0,,,,,
256154,2008,1,13,7,1402.0,1344,1657.0,1656,UA,1688,N472UA,235.0,252.0,203.0,1.0,18.0,SJU,IAD,1571,6.0,26.0,0,N,0,,,,,
256155,2008,1,14,1,1427.0,1344,1718.0,1656,UA,1688,N408UA,231.0,252.0,211.0,22.0,43.0,SJU,IAD,1571,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,22.0
256157,2008,1,16,3,1446.0,1344,1819.0,1656,UA,1688,N472UA,273.0,252.0,235.0,83.0,62.0,SJU,IAD,1571,6.0,32.0,0,N,0,62.0,0.0,21.0,0.0,0.0
256160,2008,1,19,6,1359.0,1347,1658.0,1659,UA,1688,N471UA,239.0,252.0,201.0,-1.0,12.0,SJU,IAD,1571,6.0,32.0,0,N,0,,,,,
256162,2008,1,21,1,1409.0,1344,1721.0,1656,UA,1688,N401UA,252.0,252.0,216.0,25.0,25.0,SJU,IAD,1571,5.0,31.0,0,N,0,11.0,0.0,0.0,0.0,14.0
256164,2008,1,23,3,1400.0,1344,1724.0,1656,UA,1688,N472UA,264.0,252.0,218.0,28.0,16.0,SJU,IAD,1571,14.0,32.0,0,N,0,0.0,0.0,12.0,0.0,16.0
256165,2008,1,24,4,1354.0,1344,1700.0,1656,UA,1688,N408UA,246.0,252.0,211.0,4.0,10.0,SJU,IAD,1571,11.0,24.0,0,N,0,,,,,
256168,2008,1,27,7,1445.0,1344,1750.0,1656,UA,1688,N473UA,245.0,252.0,215.0,54.0,61.0,SJU,IAD,1571,6.0,24.0,0,N,0,7.0,0.0,0.0,0.0,47.0
256169,2008,1,28,1,1537.0,1344,1916.0,1656,UA,1688,N408UA,279.0,252.0,239.0,140.0,113.0,SJU,IAD,1571,6.0,34.0,0,N,0,105.0,0.0,27.0,0.0,8.0
256176,2008,1,4,5,846.0,815,1323.0,1305,UA,1689,N402UA,217.0,230.0,198.0,18.0,31.0,IAD,SJU,1571,4.0,15.0,0,N,0,0.0,0.0,0.0,0.0,18.0
256179,2008,1,7,1,833.0,822,1302.0,1306,UA,1689,N408UA,209.0,224.0,190.0,-4.0,11.0,IAD,SJU,1571,6.0,13.0,0,N,0,,,,,
256184,2008,1,12,6,841.0,822,1328.0,1306,UA,1689,N407UA,227.0,224.0,203.0,22.0,19.0,IAD,SJU,1571,5.0,19.0,0,N,0,19.0,0.0,3.0,0.0,0.0
256185,2008,1,13,7,830.0,822,1317.0,1306,UA,1689,N472UA,227.0,224.0,206.0,11.0,8.0,IAD,SJU,1571,7.0,14.0,0,N,0,,,,,
256186,2008,1,14,1,836.0,822,1348.0,1306,UA,1689,N408UA,252.0,224.0,214.0,42.0,14.0,IAD,SJU,1571,7.0,31.0,0,N,0,0.0,0.0,28.0,0.0,14.0
256193,2008,1,21,1,845.0,822,1320.0,1306,UA,1689,N401UA,215.0,224.0,199.0,14.0,23.0,IAD,SJU,1571,5.0,11.0,0,N,0,,,,,
256195,2008,1,23,3,905.0,822,1331.0,1306,UA,1689,N472UA,206.0,224.0,190.0,25.0,43.0,IAD,SJU,1571,5.0,11.0,0,N,0,25.0,0.0,0.0,0.0,0.0
256199,2008,1,27,7,920.0,822,1359.0,1306,UA,1689,N473UA,219.0,224.0,200.0,53.0,58.0,IAD,SJU,1571,8.0,11.0,0,N,0,53.0,0.0,0.0,0.0,0.0
256200,2008,1,28,1,832.0,822,1314.0,1306,UA,1689,N408UA,222.0,224.0,190.0,8.0,10.0,IAD,SJU,1571,13.0,19.0,0,N,0,,,,,
256210,2008,1,1,2,1925.0,1855,2155.0,2114,US,1874,N512AU,150.0,139.0,124.0,41.0,30.0,ALB,CLT,646,10.0,16.0,0,N,0,0.0,0.0,11.0,0.0,30.0
256214,2008,1,1,2,152.0,146,940.0,917,US,634,N815AW,348.0,331.0,330.0,23.0,6.0,ANC,PHX,2551,4.0,14.0,0,N,0,6.0,0.0,17.0,0.0,0.0
256215,2008,1,1,2,1407.0,1400,1504.0,1514,US,1400,N724UW,57.0,74.0,37.0,-10.0,7.0,ATL,CLT,227,6.0,14.0,0,N,0,,,,,
256217,2008,1,1,2,2206.0,2142,2345.0,2300,US,1735,N105UW,279.0,258.0,256.0,45.0,24.0,ATL,LAS,1747,7.0,16.0,0,N,0,24.0,0.0,21.0,0.0,0.0
256218,2008,1,1,2,1453.0,1440,1633.0,1703,US,1410,N950UW,100.0,143.0,84.0,-30.0,13.0,ATL,PHL,665,3.0,13.0,0,N,0,,,,,
256220,2008,1,1,2,1816.0,1755,2039.0,2019,US,244,N838AW,263.0,264.0,244.0,20.0,21.0,ATL,PHX,1587,5.0,14.0,0,N,0,20.0,0.0,0.0,0.0,0.0
256223,2008,1,1,2,805.0,756,1038.0,1017,US,647,N637AW,273.0,261.0,244.0,21.0,9.0,ATL,PHX,1587,15.0,14.0,0,N,0,9.0,0.0,12.0,0.0,0.0
256238,2008,1,1,2,638.0,615,851.0,839,US,1440,N114UW,73.0,84.0,53.0,12.0,23.0,BNA,CLT,329,6.0,14.0,0,N,0,,,,,
256246,2008,1,1,2,1715.0,1630,1950.0,1859,US,1587,N927UW,155.0,149.0,134.0,51.0,45.0,BOS,CLT,728,4.0,17.0,0,N,0,23.0,0.0,6.0,0.0,22.0
256249,2008,1,1,2,1905.0,1858,2214.0,2129,US,1927,N730US,189.0,151.0,150.0,45.0,7.0,BOS,CLT,728,10.0,29.0,0,N,0,7.0,0.0,38.0,0.0,0.0
256253,2008,1,1,2,2023.0,2017,2312.0,2322,US,65,N650AW,349.0,365.0,321.0,-10.0,6.0,BOS,LAS,2381,6.0,22.0,0,N,0,,,,,
256264,2008,1,1,2,1852.0,1830,2025.0,2013,US,1777,N944UW,93.0,103.0,73.0,12.0,22.0,BOS,PHL,280,2.0,18.0,0,N,0,,,,,
256277,2008,1,1,2,645.0,630,917.0,826,US,1507,N173US,152.0,116.0,102.0,51.0,15.0,BUF,CLT,546,7.0,43.0,0,N,0,0.0,0.0,36.0,15.0,0.0
256279,2008,1,1,2,630.0,615,814.0,727,US,873,N704US,104.0,72.0,50.0,47.0,15.0,BUF,DCA,296,22.0,32.0,0,N,0,0.0,0.0,32.0,15.0,0.0
256286,2008,1,1,2,2009.0,1955,2152.0,2124,US,1056,N438US,103.0,89.0,79.0,28.0,14.0,BWI,CLT,361,5.0,19.0,0,N,0,0.0,0.0,14.0,0.0,14.0
256288,2008,1,1,2,1236.0,1040,1408.0,1207,US,1523,N530AU,92.0,87.0,76.0,121.0,116.0,BWI,CLT,361,4.0,12.0,0,N,0,0.0,0.0,5.0,0.0,116.0
256298,2008,1,1,2,1719.0,1710,2017.0,2019,US,678,N824AW,298.0,309.0,277.0,-2.0,9.0,BWI,PHX,1999,9.0,12.0,0,N,0,,,,,
256301,2008,1,1,2,2013.0,1950,2143.0,2128,US,828,N711UW,90.0,98.0,63.0,15.0,23.0,CLT,ABE,481,8.0,19.0,0,N,0,0.0,0.0,0.0,0.0,15.0
256302,2008,1,1,2,1717.0,1615,1854.0,1815,US,1114,N512AU,97.0,120.0,78.0,39.0,62.0,CLT,ALB,646,6.0,13.0,0,N,0,4.0,0.0,0.0,0.0,35.0
256306,2008,1,1,2,2217.0,2205,2351.0,2358,US,1518,N458UW,94.0,113.0,74.0,-7.0,12.0,CLT,BDL,644,7.0,13.0,0,N,0,,,,,
256308,2008,1,1,2,1702.0,1430,1844.0,1627,US,1640,N946UW,102.0,117.0,74.0,137.0,152.0,CLT,BDL,644,7.0,21.0,0,N,0,80.0,0.0,0.0,0.0,57.0
256309,2008,1,1,2,2022.0,2015,2212.0,2214,US,1704,N187US,110.0,119.0,76.0,-2.0,7.0,CLT,BDL,644,8.0,26.0,0,N,0,,,,,
256312,2008,1,1,2,2224.0,2205,2246.0,2226,US,1552,N752US,82.0,81.0,62.0,20.0,19.0,CLT,BNA,329,6.0,14.0,0,N,0,14.0,0.0,1.0,0.0,5.0
256313,2008,1,1,2,1213.0,1145,1233.0,1218,US,1987,N730US,80.0,93.0,67.0,15.0,28.0,CLT,BNA,329,4.0,9.0,0,N,0,15.0,0.0,0.0,0.0,0.0
256314,2008,1,1,2,2254.0,2230,27.0,36,US,790,N932UW,93.0,126.0,75.0,-9.0,24.0,CLT,BOS,728,5.0,13.0,0,N,0,,,,,
256316,2008,1,1,2,1824.0,1815,2016.0,2023,US,1051,N922UW,112.0,128.0,87.0,-7.0,9.0,CLT,BOS,728,7.0,18.0,0,N,0,,,,,
256317,2008,1,1,2,1415.0,1315,1607.0,1522,US,1088,N927UW,112.0,127.0,97.0,45.0,60.0,CLT,BOS,728,4.0,11.0,0,N,0,45.0,0.0,0.0,0.0,0.0
256318,2008,1,1,2,1616.0,1610,1808.0,1821,US,1706,N730US,112.0,131.0,91.0,-13.0,6.0,CLT,BOS,728,11.0,10.0,0,N,0,,,,,
256325,2008,1,1,2,2223.0,2205,2351.0,2344,US,1792,N182UW,88.0,99.0,71.0,7.0,18.0,CLT,BUF,546,4.0,13.0,0,N,0,,,,,
256326,2008,1,1,2,2117.0,1955,2246.0,2137,US,1986,N924UW,89.0,102.0,76.0,69.0,82.0,CLT,BUF,546,5.0,8.0,0,N,0,0.0,0.0,0.0,0.0,69.0
256327,2008,1,1,2,1813.0,1750,1939.0,1913,US,808,N438US,86.0,83.0,54.0,26.0,23.0,CLT,BWI,361,8.0,24.0,0,N,0,0.0,0.0,3.0,0.0,23.0
256328,2008,1,1,2,1113.0,815,1218.0,939,US,1115,N530AU,65.0,84.0,49.0,159.0,178.0,CLT,BWI,361,2.0,14.0,0,N,0,0.0,0.0,0.0,0.0,159.0
256330,2008,1,1,2,1342.0,1310,1450.0,1435,US,1176,N531AU,68.0,85.0,50.0,15.0,32.0,CLT,BWI,361,5.0,13.0,0,N,0,0.0,0.0,0.0,0.0,15.0
256331,2008,1,1,2,1956.0,1950,2110.0,2112,US,1556,N921UW,74.0,82.0,51.0,-2.0,6.0,CLT,BWI,361,9.0,14.0,0,N,0,,,,,
256332,2008,1,1,2,2231.0,2225,2339.0,2349,US,1922,N445US,68.0,84.0,49.0,-10.0,6.0,CLT,BWI,361,5.0,14.0,0,N,0,,,,,
256337,2008,1,1,2,1759.0,1745,1909.0,1903,US,756,N457UW,70.0,78.0,46.0,6.0,14.0,CLT,DCA,331,4.0,20.0,0,N,0,,,,,
256338,2008,1,1,2,1405.0,1300,1502.0,1418,US,775,N725UW,57.0,78.0,45.0,44.0,65.0,CLT,DCA,331,3.0,9.0,0,N,0,5.0,0.0,0.0,0.0,39.0
256343,2008,1,1,2,2213.0,2205,2315.0,2321,US,1852,N114UW,62.0,76.0,45.0,-6.0,8.0,CLT,DCA,331,4.0,13.0,0,N,0,,,,,
256347,2008,1,1,2,1822.0,1810,1952.0,1955,US,1529,N169UW,210.0,225.0,190.0,-3.0,12.0,CLT,DEN,1337,5.0,15.0,0,N,0,,,,,
256349,2008,1,1,2,1843.0,1815,2051.0,2012,US,1105,N405US,188.0,177.0,162.0,39.0,28.0,CLT,DFW,936,5.0,21.0,0,N,0,0.0,0.0,11.0,0.0,28.0
256351,2008,1,1,2,1453.0,1445,1656.0,1642,US,1126,N422US,183.0,177.0,161.0,14.0,8.0,CLT,DFW,936,7.0,15.0,0,N,0,,,,,
256353,2008,1,1,2,2316.0,2210,106.0,5,US,1865,N427US,170.0,175.0,152.0,61.0,66.0,CLT,DFW,936,5.0,13.0,0,N,0,61.0,0.0,0.0,0.0,0.0
256355,2008,1,1,2,2223.0,2215,2356.0,6,US,1204,N757UW,93.0,111.0,68.0,-10.0,8.0,CLT,DTW,500,8.0,17.0,0,N,0,,,,,
256357,2008,1,1,2,1335.0,1120,1504.0,1319,US,1766,N444US,89.0,119.0,72.0,105.0,135.0,CLT,EWR,529,5.0,12.0,0,N,0,56.0,0.0,0.0,0.0,49.0
256358,2008,1,1,2,1855.0,1820,2040.0,2021,US,1840,N451UW,105.0,121.0,74.0,19.0,35.0,CLT,EWR,529,9.0,22.0,0,N,0,0.0,0.0,12.0,0.0,7.0
256360,2008,1,1,2,1530.0,1455,1731.0,1656,US,1972,N590US,121.0,121.0,70.0,35.0,35.0,CLT,EWR,529,8.0,43.0,0,N,0,0.0,0.0,14.0,0.0,21.0
256361,2008,1,1,2,1007.0,925,1144.0,1122,US,1979,N590US,97.0,117.0,71.0,22.0,42.0,CLT,EWR,529,6.0,20.0,0,N,0,3.0,0.0,0.0,0.0,19.0
256363,2008,1,1,2,1848.0,1810,2055.0,2013,US,919,N444US,127.0,123.0,105.0,42.0,38.0,CLT,FLL,631,5.0,17.0,0,N,0,14.0,0.0,4.0,0.0,24.0
256364,2008,1,1,2,2221.0,2200,11.0,2355,US,959,N203UW,110.0,115.0,97.0,16.0,21.0,CLT,FLL,631,3.0,10.0,0,N,0,16.0,0.0,0.0,0.0,0.0
256365,2008,1,1,2,805.0,750,1013.0,953,US,989,N181UW,128.0,123.0,97.0,20.0,15.0,CLT,FLL,631,3.0,28.0,0,N,0,15.0,0.0,5.0,0.0,0.0
256368,2008,1,1,2,2108.0,2015,2258.0,2218,US,1687,N941UW,110.0,123.0,94.0,40.0,53.0,CLT,FLL,631,3.0,13.0,0,N,0,0.0,0.0,0.0,0.0,40.0
256372,2008,1,1,2,2232.0,2225,2337.0,2346,US,1774,N764US,65.0,81.0,48.0,-9.0,7.0,CLT,IAD,321,5.0,12.0,0,N,0,,,,,
256373,2008,1,1,2,2020.0,2010,2150.0,2136,US,1917,N702UW,90.0,86.0,47.0,14.0,10.0,CLT,IAD,321,5.0,38.0,0,N,0,,,,,
256374,2008,1,1,2,1333.0,1300,1525.0,1451,US,1179,N533AU,172.0,171.0,155.0,34.0,33.0,CLT,IAH,913,5.0,12.0,0,N,0,33.0,0.0,1.0,0.0,0.0
256375,2008,1,1,2,2012.0,2000,2216.0,2156,US,1767,N505AU,184.0,176.0,151.0,20.0,12.0,CLT,IAH,913,5.0,28.0,0,N,0,12.0,0.0,8.0,0.0,0.0
256376,2008,1,1,2,2232.0,2220,2322.0,2319,US,1271,N531AU,50.0,59.0,34.0,3.0,12.0,CLT,ILM,185,5.0,11.0,0,N,0,,,,,
256379,2008,1,1,2,1552.0,1450,1723.0,1633,US,1965,N532AU,91.0,103.0,76.0,50.0,62.0,CLT,IND,428,7.0,8.0,0,N,0,50.0,0.0,0.0,0.0,0.0
256381,2008,1,1,2,1804.0,1750,1919.0,1909,US,933,N754UW,75.0,79.0,59.0,10.0,14.0,CLT,JAX,329,2.0,14.0,0,N,0,,,,,
256388,2008,1,1,2,2048.0,2015,2239.0,2212,US,1009,N927UW,291.0,297.0,271.0,27.0,33.0,CLT,LAS,1916,5.0,15.0,0,N,0,0.0,0.0,0.0,0.0,27.0
256390,2008,1,1,2,2152.0,2145,5.0,2329,US,1285,N937UW,313.0,284.0,270.0,36.0,7.0,CLT,LAS,1916,32.0,11.0,0,N,0,7.0,0.0,29.0,0.0,0.0
256391,2008,1,1,2,1149.0,1120,1353.0,1312,US,1787,N932UW,304.0,292.0,272.0,41.0,29.0,CLT,LAS,1916,6.0,26.0,0,N,0,5.0,0.0,12.0,0.0,24.0
256392,2008,1,1,2,1842.0,1815,2118.0,2042,US,733,N185UW,336.0,327.0,303.0,36.0,27.0,CLT,LAX,2125,15.0,18.0,0,N,0,0.0,0.0,9.0,27.0,0.0
256394,2008,1,1,2,958.0,945,1217.0,1220,US,1433,N182UW,319.0,335.0,300.0,-3.0,13.0,CLT,LAX,2125,8.0,11.0,0,N,0,,,,,
256395,2008,1,1,2,1700.0,1640,1932.0,1909,US,1435,N102UW,332.0,329.0,308.0,23.0,20.0,CLT,LAX,2125,6.0,18.0,0,N,0,20.0,0.0,3.0,0.0,0.0
256401,2008,1,1,2,2013.0,2000,2138.0,2155,US,1624,N763US,85.0,115.0,63.0,-17.0,13.0,CLT,LGA,544,6.0,16.0,0,N,0,,,,,
256402,2008,1,1,2,1825.0,1815,2021.0,2008,US,1630,N172US,116.0,113.0,75.0,13.0,10.0,CLT,LGA,544,8.0,33.0,0,N,0,,,,,
256403,2008,1,1,2,1329.0,1305,1526.0,1455,US,1644,N709UW,117.0,110.0,75.0,31.0,24.0,CLT,LGA,544,6.0,36.0,0,N,0,0.0,0.0,7.0,0.0,24.0
256405,2008,1,1,2,1625.0,1610,1750.0,1745,US,1072,N769US,145.0,155.0,133.0,5.0,15.0,CLT,MCI,809,4.0,8.0,0,N,0,,,,,
256406,2008,1,1,2,2248.0,2215,28.0,2347,US,1225,N730US,160.0,152.0,142.0,41.0,33.0,CLT,MCI,809,4.0,14.0,0,N,0,0.0,0.0,8.0,0.0,33.0
256408,2008,1,1,2,1847.0,1820,2031.0,1958,US,705,N404US,104.0,98.0,80.0,33.0,27.0,CLT,MCO,468,4.0,20.0,0,N,0,27.0,0.0,6.0,0.0,0.0
256409,2008,1,1,2,1518.0,1435,1650.0,1611,US,1085,N934UW,92.0,96.0,76.0,39.0,43.0,CLT,MCO,468,2.0,14.0,0,N,0,39.0,0.0,0.0,0.0,0.0
256411,2008,1,1,2,2002.0,1955,2137.0,2131,US,1439,N935UW,95.0,96.0,78.0,6.0,7.0,CLT,MCO,468,4.0,13.0,0,N,0,,,,,
256414,2008,1,1,2,1130.0,1120,1310.0,1256,US,1729,N179UW,100.0,96.0,80.0,14.0,10.0,CLT,MCO,468,6.0,14.0,0,N,0,,,,,
256417,2008,1,1,2,1953.0,1945,2121.0,2109,US,1534,N574US,88.0,84.0,65.0,12.0,8.0,CLT,MDT,413,5.0,18.0,0,N,0,,,,,
256418,2008,1,1,2,1002.0,950,1154.0,1208,US,1524,N512AU,112.0,138.0,89.0,-14.0,12.0,CLT,MHT,737,3.0,20.0,0,N,0,,,,,
256420,2008,1,1,2,1623.0,1615,1850.0,1821,US,1025,N445US,147.0,126.0,104.0,29.0,8.0,CLT,MIA,650,15.0,28.0,0,N,0,8.0,0.0,21.0,0.0,0.0
256424,2008,1,1,2,2255.0,2215,105.0,18,US,1577,N433US,130.0,123.0,104.0,47.0,40.0,CLT,MIA,650,11.0,15.0,0,N,0,11.0,0.0,7.0,0.0,29.0
